id,aluno_id,mes_referencia,valor,status_pagamento
1a45fc91-edbd-4311-aa9f-fb743d0de760,aac316e3-69e1-4642-95b7-c82fb9ebec23,2023-12-01,1200,Atrasado
1165f327-5c06-401f-9fce-2218878e1052,aac316e3-69e1-4642-95b7-c82fb9ebec23,2024-01-01,1200,Atrasado
4089246a-0c05-4838-b31f-f69a01556624,fcfcb107-bb32-4cbf-81b6-403a2c81572d,2023-08-01,1200,Pago
cc1300c9-01d2-43f8-812a-defad0fbb50e,fcfcb107-bb32-4cbf-81b6-403a2c81572d,2023-09-01,1200,Pago
c3a8542d-faa2-43b7-9659-52d05026e766,fcfcb107-bb32-4cbf-81b6-403a2c81572d,2023-10-01,1200,Pago
64df320b-4ec5-4190-ab1a-5345db670079,fcfcb107-bb32-4cbf-81b6-403a2c81572d,2023-11-01,1200,Pago
2ebd7ef5-f91f-42b8-956c-16ef0a2d4cd4,fcfcb107-bb32-4cbf-81b6-403a2c81572d,2023-12-01,1200,Pago
f3c58da1-f20d-4d0b-b9b3-0e6525b0e621,fcfcb107-bb32-4cbf-81b6-403a2c81572d,2024-01-01,1200,Pago
b1516af7-9b27-4623-90bf-80feaa33b156,080df4a4-be1f-430f-84cd-f52a7a0dbf90,2023-08-01,1200,Pago
455537cd-1fe3-4281-94f9-14096074520b,080df4a4-be1f-430f-84cd-f52a7a0dbf90,2023-09-01,1200,Pago
954f9266-93f1-4094-ae15-76c496c51a8e,080df4a4-be1f-430f-84cd-f52a7a0dbf90,2023-10-01,1200,Pago
9d270f9c-45e9-4f93-b123-c84397856de6,080df4a4-be1f-430f-84cd-f52a7a0dbf90,2023-11-01,1200,Pago
997b4bcf-c809-4f65-8758-8cf1b2b3a83c,080df4a4-be1f-430f-84cd-f52a7a0dbf90,2023-12-01,1200,Pago
a752dcc1-8ac5-4181-a27b-051b4b8edeca,080df4a4-be1f-430f-84cd-f52a7a0dbf90,2024-01-01,1200,Pago
4d39a537-d0e7-4f6f-8ed7-f998fa2dbdbd,d806879a-2393-4171-8cec-c62da16e68d8,2023-08-01,1200,Pago
53715554-46ca-43e1-947a-8df44a2f2462,d806879a-2393-4171-8cec-c62da16e68d8,2023-09-01,1200,Pago
b0dc09ea-b8f6-47ba-9c7e-9f63fb62bd4e,d806879a-2393-4171-8cec-c62da16e68d8,2023-10-01,1200,Pago
59b585f7-b2af-4431-be99-e8beb096266d,d806879a-2393-4171-8cec-c62da16e68d8,2023-11-01,1200,Pago
449ef616-9fbb-4bc3-813a-f335fc391016,d806879a-2393-4171-8cec-c62da16e68d8,2023-12-01,1200,Pago
8901ebe8-e20a-497f-bf5e-a54a8f11740a,d806879a-2393-4171-8cec-c62da16e68d8,2024-01-01,1200,Pago
9dd05819-3a9a-4a5e-bc30-e8b3a908bdad,c1a10383-5fca-4709-971b-946ce642fff6,2023-08-01,1200,Pago
7142c9d2-0b2f-48e8-924d-4a3c3e715091,c1a10383-5fca-4709-971b-946ce642fff6,2023-09-01,1200,Pago
2244c5bb-df7d-4811-8875-9d668433b74b,c1a10383-5fca-4709-971b-946ce642fff6,2023-10-01,1200,Pago
81431450-9e6f-4024-b7fb-906e3e60d019,c1a10383-5fca-4709-971b-946ce642fff6,2023-11-01,1200,Pago
c44ff6ad-8814-47f7-917d-28aae6d85b0f,c1a10383-5fca-4709-971b-946ce642fff6,2023-12-01,1200,Pago
0fd522f1-152d-4ae6-ba51-5effe1972e7c,c1a10383-5fca-4709-971b-946ce642fff6,2024-01-01,1200,Pago
62f07e2a-d94f-4b69-bccc-07e1f6393b2a,5313f418-d616-4ed2-890a-138f7ea557ff,2023-08-01,1200,Pago
4e09a688-d75f-446d-a1d7-345f42c9da7b,5313f418-d616-4ed2-890a-138f7ea557ff,2023-09-01,1200,Pago
c975c788-504d-4a10-abae-81a046d147d4,5313f418-d616-4ed2-890a-138f7ea557ff,2023-10-01,1200,Pago
43daa5e8-a5c2-4b1c-a375-eb034150aac5,5313f418-d616-4ed2-890a-138f7ea557ff,2023-11-01,1200,Pago
4fbee3d7-f290-4f59-8f8f-369905f6efe1,5313f418-d616-4ed2-890a-138f7ea557ff,2023-12-01,1200,Atrasado
e7086de1-91d0-4923-b7ac-df6c95bc659b,5313f418-d616-4ed2-890a-138f7ea557ff,2024-01-01,1200,Atrasado
c9b28e5b-af37-46ff-a786-5fd3435bfdf4,e3e28e25-4eb5-4645-9cc4-37092f21ef2b,2023-08-01,1200,Pago
2ba0932b-4048-4310-b842-94bcd66f03ad,e3e28e25-4eb5-4645-9cc4-37092f21ef2b,2023-09-01,1200,Pago
c05542b3-112c-4e15-8a31-c99fc39a6e8b,e3e28e25-4eb5-4645-9cc4-37092f21ef2b,2023-10-01,1200,Pago
26265682-10c1-4b9a-9565-616d0d074819,e3e28e25-4eb5-4645-9cc4-37092f21ef2b,2023-11-01,1200,Pago
7865df03-2a27-46cd-ab9e-ada864c4c547,e3e28e25-4eb5-4645-9cc4-37092f21ef2b,2023-12-01,1200,Pago
cc40c36d-01a7-42c2-8497-5da20405162c,e3e28e25-4eb5-4645-9cc4-37092f21ef2b,2024-01-01,1200,Pago
bdf2cf79-c4f0-4bd5-af7e-e56b1c4f4ace,9d9711fc-1227-4175-8823-0ca723061e70,2023-08-01,1200,Pago
dfe68a17-8ba6-4a08-bd13-0fdc38411223,9d9711fc-1227-4175-8823-0ca723061e70,2023-09-01,1200,Atrasado
69298dc8-91f0-4d48-99f0-1599213910d5,9d9711fc-1227-4175-8823-0ca723061e70,2023-10-01,1200,Pago
775edc92-ee33-4c2a-bb45-56c88bbf8269,9d9711fc-1227-4175-8823-0ca723061e70,2023-11-01,1200,Pago
a4969fc1-338d-441b-9a89-2c4352128f5f,9d9711fc-1227-4175-8823-0ca723061e70,2023-12-01,1200,Pago
2fd18045-8e6b-4258-ba24-9c9fa0f6ca87,9d9711fc-1227-4175-8823-0ca723061e70,2024-01-01,1200,Pago
5c2593e6-3722-4263-92e9-4015f2577b58,8f5f93d8-c0ee-45ab-86b7-897f3097dbba,2023-08-01,1200,Pago
dfdbba5c-8c85-4824-bd95-46a4b2cff5a8,8f5f93d8-c0ee-45ab-86b7-897f3097dbba,2023-09-01,1200,Atrasado
3ae2b8df-ebda-42ad-b63f-45fd716ad53c,8f5f93d8-c0ee-45ab-86b7-897f3097dbba,2023-10-01,1200,Pago
630f128a-0df3-4e6c-9962-c4b12f850b7a,8f5f93d8-c0ee-45ab-86b7-897f3097dbba,2023-11-01,1200,Pago
8cea7f16-c51f-4fa2-8759-2f784777dce9,8f5f93d8-c0ee-45ab-86b7-897f3097dbba,2023-12-01,1200,Pago
9788e0c5-8f93-4d85-89f5-3202788d8aac,8f5f93d8-c0ee-45ab-86b7-897f3097dbba,2024-01-01,1200,Pago
7a6bf4f7-8e3c-4f60-8997-23c3d37ff12a,dcb985c2-a285-4a7d-97d5-07a86d78701a,2023-08-01,600,Pago
a2aded9b-775d-4cc0-9ba6-6acc5e8be4fb,dcb985c2-a285-4a7d-97d5-07a86d78701a,2023-09-01,600,Pago
a54e375d-4861-4741-b440-d681aa8ce925,dcb985c2-a285-4a7d-97d5-07a86d78701a,2023-10-01,600,Pago
cd5d79a0-75c2-41d9-a283-f1a376fc3cb2,dcb985c2-a285-4a7d-97d5-07a86d78701a,2023-11-01,600,Pago
2c266a44-c0f9-451a-9e1f-ca3713980574,dcb985c2-a285-4a7d-97d5-07a86d78701a,2023-12-01,600,Pago
7a09cdb3-6131-4a7c-82ae-f473854135ec,dcb985c2-a285-4a7d-97d5-07a86d78701a,2024-01-01,600,Pago
7cf07a66-158b-44ef-9ef6-088f8722d059,ff90295b-f46a-42a2-9de0-6b998a033aa5,2023-08-01,600,Pago
376680ef-c580-47d7-a190-23d38e8cd226,ff90295b-f46a-42a2-9de0-6b998a033aa5,2023-09-01,600,Pago
77833e2e-5525-41a7-8859-2ae1b3a53506,ff90295b-f46a-42a2-9de0-6b998a033aa5,2023-10-01,600,Atrasado
41da7714-fc5e-4f69-89b1-2362d5a872b9,ff90295b-f46a-42a2-9de0-6b998a033aa5,2023-11-01,600,Atrasado
a7f657ea-3ae9-4afa-ac7f-219d1452ea8e,ff90295b-f46a-42a2-9de0-6b998a033aa5,2023-12-01,600,Pago
c666db93-3cfd-4d47-b616-5a995d43fa59,ff90295b-f46a-42a2-9de0-6b998a033aa5,2024-01-01,600,Pago
dbd425ce-7510-4179-8974-fac45bd9849b,3f3fc8b9-2faf-49ff-9097-1dacc0c42115,2023-08-01,1200,Pago
cee7e84f-f19e-4743-99d1-5ad7954f9685,3f3fc8b9-2faf-49ff-9097-1dacc0c42115,2023-09-01,1200,Pago
29ce0173-ba01-40b4-91be-884af94ddf6f,3f3fc8b9-2faf-49ff-9097-1dacc0c42115,2023-10-01,1200,Pago
06e6cf54-481d-4fa1-8dd3-f76b43099464,3f3fc8b9-2faf-49ff-9097-1dacc0c42115,2023-11-01,1200,Pago
2e998b05-e726-484f-935f-942f22463a7f,3f3fc8b9-2faf-49ff-9097-1dacc0c42115,2023-12-01,1200,Atrasado
1d601c0d-43cd-46bb-9bab-09ca93507bab,3f3fc8b9-2faf-49ff-9097-1dacc0c42115,2024-01-01,1200,Pago
88d80cda-3d83-49b2-b9be-8b48797b5c30,48083e8a-7bee-4ca8-a0e4-ad3dccbe6acd,2023-08-01,1200,Pago
7d3d45e3-93a5-4617-b4f2-561daa880e7e,48083e8a-7bee-4ca8-a0e4-ad3dccbe6acd,2023-09-01,1200,Pago
6fe9fd52-d6ee-4ad3-b71c-01be7eb4072e,48083e8a-7bee-4ca8-a0e4-ad3dccbe6acd,2023-10-01,1200,Pago
10ea837e-d137-4f12-b825-c5871e33cbec,48083e8a-7bee-4ca8-a0e4-ad3dccbe6acd,2023-11-01,1200,Pago
f5005096-cd8f-450e-acab-b2b38dada66d,48083e8a-7bee-4ca8-a0e4-ad3dccbe6acd,2023-12-01,1200,Pago
ad8e1635-0e49-4c42-a248-2a19eaed5797,48083e8a-7bee-4ca8-a0e4-ad3dccbe6acd,2024-01-01,1200,Pago
ec386dad-ac85-488b-af48-a6416b579533,1bf4f943-8a8b-4d81-b351-b99b8411945d,2023-08-01,1200,Pago
ab0ca0ab-c25b-4d5f-af97-6d9bed5b7ceb,1bf4f943-8a8b-4d81-b351-b99b8411945d,2023-09-01,1200,Pago
dd114811-fa58-4aa4-9b6b-4f27c1fad2b3,1bf4f943-8a8b-4d81-b351-b99b8411945d,2023-10-01,1200,Pago
9f5f1fd2-7ab2-4fa7-a157-7c9c19eb9635,1bf4f943-8a8b-4d81-b351-b99b8411945d,2023-11-01,1200,Pago
ea4221cf-0042-499f-99ec-f9985e29c3c8,1bf4f943-8a8b-4d81-b351-b99b8411945d,2023-12-01,1200,Atrasado
0ce690a1-2966-495f-86db-d6b8cd6bb057,1bf4f943-8a8b-4d81-b351-b99b8411945d,2024-01-01,1200,Atrasado
83edb65e-810d-4a3c-9449-4f4907ee3e0c,443d8e13-cee2-48f3-9130-1f546f936390,2023-08-01,1200,Pago
a8094e39-d547-4916-9eee-2002c8324a8c,443d8e13-cee2-48f3-9130-1f546f936390,2023-09-01,1200,Pago
711c93ab-f8c0-4b23-9385-8ead3625c1ad,443d8e13-cee2-48f3-9130-1f546f936390,2023-10-01,1200,Pago
ac8c04e7-49d2-4f72-9786-e3d96a8ef806,443d8e13-cee2-48f3-9130-1f546f936390,2023-11-01,1200,Pago
43fba679-44eb-435a-a1a1-f1f4904b7b99,443d8e13-cee2-48f3-9130-1f546f936390,2023-12-01,1200,Pago
cfae0a63-cc86-45bb-b52b-8bf93930aaf2,443d8e13-cee2-48f3-9130-1f546f936390,2024-01-01,1200,Pago
276e15df-fc8d-4d1b-bc48-e2edaf4ae761,b8b5d5c4-53f5-4ffb-820f-abb2eaed2f97,2023-08-01,1200,Pago
0bb8a4eb-9618-4a1d-834f-0920b2fef8b0,b8b5d5c4-53f5-4ffb-820f-abb2eaed2f97,2023-09-01,1200,Pago
c57d6146-478a-4715-84fe-ad7ebd1aa8fe,b8b5d5c4-53f5-4ffb-820f-abb2eaed2f97,2023-10-01,1200,Pago
0fe5b28e-58db-4a6e-91e3-69e87eb292a2,b8b5d5c4-53f5-4ffb-820f-abb2eaed2f97,2023-11-01,1200,Pago
7c686476-b4d7-45e8-b7cc-b5e25ee51019,b8b5d5c4-53f5-4ffb-820f-abb2eaed2f97,2023-12-01,1200,Pago
dca1195d-da3e-4831-9f1d-c9e46207b6f3,b8b5d5c4-53f5-4ffb-820f-abb2eaed2f97,2024-01-01,1200,Pago
0bf2921e-b809-4320-83f9-9b63c5eaec83,5f74800c-cdbf-495b-9383-0e9eac0b1581,2023-08-01,1200,Pago
440fcedd-45dc-4f39-925b-00be4490c368,5f74800c-cdbf-495b-9383-0e9eac0b1581,2023-09-01,1200,Pago
adf87970-ef63-478c-95c9-c6ff96ba35f1,5f74800c-cdbf-495b-9383-0e9eac0b1581,2023-10-01,1200,Pago
07bb62a5-2293-43d6-ad41-21ca04f899fd,5f74800c-cdbf-495b-9383-0e9eac0b1581,2023-11-01,1200,Pago
47639b37-f5a3-4429-ba13-04db76286b21,5f74800c-cdbf-495b-9383-0e9eac0b1581,2023-12-01,1200,Pago
9c7bd652-e748-4780-9372-271cc45d97dc,5f74800c-cdbf-495b-9383-0e9eac0b1581,2024-01-01,1200,Pago
e36fb1ce-8912-4cfe-8267-9a5115a26b49,65440808-9b97-47a3-a3ee-80d6cef3b73f,2023-08-01,1200,Pago
a8db66d8-e28b-4394-ae6e-4a26daaaf1e0,65440808-9b97-47a3-a3ee-80d6cef3b73f,2023-09-01,1200,Pago
c22d9b33-0f7a-4a8d-98cc-374366cc4329,65440808-9b97-47a3-a3ee-80d6cef3b73f,2023-10-01,1200,Pago
66a8bd1b-37a2-4eb3-816a-39164a47ac2f,65440808-9b97-47a3-a3ee-80d6cef3b73f,2023-11-01,1200,Pago
94537a74-0632-4d5c-8444-de3c0189940d,65440808-9b97-47a3-a3ee-80d6cef3b73f,2023-12-01,1200,Pago
a2de2413-ee7a-4dd0-a694-fc9648c08ba7,65440808-9b97-47a3-a3ee-80d6cef3b73f,2024-01-01,1200,Pago
c8dea621-1c3c-43d5-be56-c6c406fb1877,5a41b6c8-bd1a-43f8-9cf6-b2dc5b7079da,2023-08-01,600,Pago
292d3c46-b1f3-4b8f-86b4-4773f2cd545e,5a41b6c8-bd1a-43f8-9cf6-b2dc5b7079da,2023-09-01,600,Pago
74b0f257-59cc-490c-a170-89c97e4f4784,5a41b6c8-bd1a-43f8-9cf6-b2dc5b7079da,2023-10-01,600,Pago
196e3430-7b17-4d6b-ac8d-995d68f61242,5a41b6c8-bd1a-43f8-9cf6-b2dc5b7079da,2023-11-01,600,Pago
a6132d87-343e-4172-8879-19b3e4bb00c3,5a41b6c8-bd1a-43f8-9cf6-b2dc5b7079da,2023-12-01,600,Pago
f36808ad-7940-409a-8c30-62700b0d6ab6,5a41b6c8-bd1a-43f8-9cf6-b2dc5b7079da,2024-01-01,600,Pago
f374280c-7a96-42a8-bda6-9e8ddd1b6ed2,89d41c5a-33a2-4e56-a106-6d49cf5d8dc2,2023-08-01,1200,Pago
25a88c10-04c7-438b-a8b4-b3466d646351,89d41c5a-33a2-4e56-a106-6d49cf5d8dc2,2023-09-01,1200,Pago
5bb2625a-523b-4008-b9d4-799df98ac3da,89d41c5a-33a2-4e56-a106-6d49cf5d8dc2,2023-10-01,1200,Atrasado
ea4a95de-13e7-4b2e-9d49-1cc7d3c51c70,89d41c5a-33a2-4e56-a106-6d49cf5d8dc2,2023-11-01,1200,Pago
19de1a88-06d8-4e97-8d99-8aac818f7d08,89d41c5a-33a2-4e56-a106-6d49cf5d8dc2,2023-12-01,1200,Pago
dee3f32b-1224-45c6-935d-4c9aeb265efd,89d41c5a-33a2-4e56-a106-6d49cf5d8dc2,2024-01-01,1200,Pago
cce41c3f-1825-486e-a00f-2940b10b3041,8c406614-84a5-47d6-bcfb-b000ba98f96a,2023-08-01,1200,Atrasado
3605c99d-3a5a-4480-a4fb-22e2fa891ce2,8c406614-84a5-47d6-bcfb-b000ba98f96a,2023-09-01,1200,Pago
7c167a83-b89b-4a52-a081-6d6132e95865,8c406614-84a5-47d6-bcfb-b000ba98f96a,2023-10-01,1200,Pago
31c3c96e-5bb9-4dd0-b8ff-f28066ae9c9f,8c406614-84a5-47d6-bcfb-b000ba98f96a,2023-11-01,1200,Pago
366a3e7d-dc89-424b-8a3b-88471465d89c,8c406614-84a5-47d6-bcfb-b000ba98f96a,2023-12-01,1200,Pago
4a33a63f-9b6f-46e5-95e4-8244b63f987c,8c406614-84a5-47d6-bcfb-b000ba98f96a,2024-01-01,1200,Pago
e0b9edf4-1cc3-49e3-873a-7fffb3a69965,4d8681a9-422a-49d9-b1ed-aa8b8a5eac7f,2023-08-01,1200,Pago
f25cda38-1855-4075-8d96-854384fc1b9f,4d8681a9-422a-49d9-b1ed-aa8b8a5eac7f,2023-09-01,1200,Pago
a9891364-7770-4487-bb44-9774b97dd206,4d8681a9-422a-49d9-b1ed-aa8b8a5eac7f,2023-10-01,1200,Pago
7b266985-097a-4eb7-8c5e-e75923a6c037,4d8681a9-422a-49d9-b1ed-aa8b8a5eac7f,2023-11-01,1200,Pago
6510a43c-1183-4b15-9d1d-a2c2cd52d941,4d8681a9-422a-49d9-b1ed-aa8b8a5eac7f,2023-12-01,1200,Pago
c098fc3c-331d-488a-a462-3e86dd276eef,4d8681a9-422a-49d9-b1ed-aa8b8a5eac7f,2024-01-01,1200,Pago
50fb75c2-daf3-49a5-84e8-fb1f9b02599b,de4b4071-e59a-48f3-8333-639a50b8aad3,2023-08-01,1200,Pago
b5c34712-4702-4d41-9b28-1e9ef34d3b40,de4b4071-e59a-48f3-8333-639a50b8aad3,2023-09-01,1200,Pago
f467f8d5-ffdf-4db4-8471-97103c7bacc1,de4b4071-e59a-48f3-8333-639a50b8aad3,2023-10-01,1200,Pago
2a656033-5d8c-44f6-b29a-68bb720db9f8,de4b4071-e59a-48f3-8333-639a50b8aad3,2023-11-01,1200,Pago
a967d934-1e6c-486e-a060-c30b22f1930c,de4b4071-e59a-48f3-8333-639a50b8aad3,2023-12-01,1200,Atrasado
0ba98085-bfd3-41a1-b9c4-c67f1833bca6,de4b4071-e59a-48f3-8333-639a50b8aad3,2024-01-01,1200,Atrasado
08938855-4ea6-47c2-b386-18061843b900,968391ab-4306-4692-bc1a-be12ee19e467,2023-08-01,1200,Pago
6be83324-a789-4c64-8d98-f71e11686a51,968391ab-4306-4692-bc1a-be12ee19e467,2023-09-01,1200,Pago
7a36df2b-c7fa-44ba-8967-c50170e9f17f,968391ab-4306-4692-bc1a-be12ee19e467,2023-10-01,1200,Atrasado
3769fd88-aaac-4701-abf7-4686e6dda871,968391ab-4306-4692-bc1a-be12ee19e467,2023-11-01,1200,Pago
c1194443-201e-4082-8b2a-1999044cb9cb,968391ab-4306-4692-bc1a-be12ee19e467,2023-12-01,1200,Atrasado
2f181614-c8a7-46e3-ac76-5d775f79fcdf,968391ab-4306-4692-bc1a-be12ee19e467,2024-01-01,1200,Pago
cbdf265f-ffb9-4014-b135-6c5c8e3055ab,109f2c28-d4cb-401d-9fa7-e0cd78372d6d,2023-08-01,600,Pago
15b1b161-be5b-436b-bbc1-8a1c21b7ccd6,109f2c28-d4cb-401d-9fa7-e0cd78372d6d,2023-09-01,600,Pago
275034a4-6238-4795-8e0a-4a5ed2979d0f,109f2c28-d4cb-401d-9fa7-e0cd78372d6d,2023-10-01,600,Pago
d3352dad-27e1-43b0-a0ea-f4cd37479e6b,109f2c28-d4cb-401d-9fa7-e0cd78372d6d,2023-11-01,600,Pago
ea8f7e8b-7d31-4017-a151-a3d3e4c300bc,109f2c28-d4cb-401d-9fa7-e0cd78372d6d,2023-12-01,600,Pago
c2cfdb54-25cc-4fbb-b44f-ece27eb7fb27,109f2c28-d4cb-401d-9fa7-e0cd78372d6d,2024-01-01,600,Pago
e6fbe2d8-c0b0-4d3a-86b2-74213828badd,a38ba058-110d-4acb-86dd-a3c20caf1fc3,2023-08-01,1200,Pago
c91ee1bd-9175-4c27-877d-4ab8e86a7217,a38ba058-110d-4acb-86dd-a3c20caf1fc3,2023-09-01,1200,Pago
d21339cb-588e-4d19-9009-738974666dbb,a38ba058-110d-4acb-86dd-a3c20caf1fc3,2023-10-01,1200,Pago
86d62d7f-7332-41d0-9443-41df9c36f75f,a38ba058-110d-4acb-86dd-a3c20caf1fc3,2023-11-01,1200,Pago
9a09d38b-5da5-43c8-8aee-5af31c08fcb0,a38ba058-110d-4acb-86dd-a3c20caf1fc3,2023-12-01,1200,Atrasado
4cd20afb-8f1f-47dc-a74f-ef108a735ed6,a38ba058-110d-4acb-86dd-a3c20caf1fc3,2024-01-01,1200,Atrasado
84eb0722-4e3a-4662-97d0-52e7cdba273b,90bae3f8-258e-40a9-bb95-c6a0e197d85b,2023-08-01,1200,Pago
697104ae-faa4-4294-85c9-5b36ad20ff9d,90bae3f8-258e-40a9-bb95-c6a0e197d85b,2023-09-01,1200,Pago
6a6bfbcb-916e-4e3b-9283-889936433d59,90bae3f8-258e-40a9-bb95-c6a0e197d85b,2023-10-01,1200,Pago
b6a5ebae-1325-4dbf-be46-f66e9a2959c6,90bae3f8-258e-40a9-bb95-c6a0e197d85b,2023-11-01,1200,Pago
d4423081-6946-4c9e-8d5c-f7173b3a01c3,90bae3f8-258e-40a9-bb95-c6a0e197d85b,2023-12-01,1200,Atrasado
2ea579ea-906e-4b8b-b84d-4f8a307eef23,90bae3f8-258e-40a9-bb95-c6a0e197d85b,2024-01-01,1200,Atrasado
3914fcb1-d4f6-458a-8a9a-bede5f5c330a,0c81ee1d-63be-4467-bdc9-47b06d304ab4,2023-08-01,600,Pago
27250d7c-1e8e-43c9-8cc5-cdc13aeeeb1c,0c81ee1d-63be-4467-bdc9-47b06d304ab4,2023-09-01,600,Pago
141f693b-b3c0-4704-bf52-fea6387d6970,0c81ee1d-63be-4467-bdc9-47b06d304ab4,2023-10-01,600,Pago
22e4d47f-18be-4d03-8551-23b6783fa959,0c81ee1d-63be-4467-bdc9-47b06d304ab4,2023-11-01,600,Pago
da866a1e-d691-4811-ab41-c6acffa8ddc3,0c81ee1d-63be-4467-bdc9-47b06d304ab4,2023-12-01,600,Pago
7e75eb97-7b51-46f7-849a-28e953a0ec41,0c81ee1d-63be-4467-bdc9-47b06d304ab4,2024-01-01,600,Pago
7afbf4e2-ffcc-4977-a5a8-d0fa25bc9de3,ae9ab13e-c6cb-419b-88b0-c0b5fe5b246c,2023-08-01,1200,Pago
de74e2c3-ade2-4236-a00f-22b9fc816ba8,ae9ab13e-c6cb-419b-88b0-c0b5fe5b246c,2023-09-01,1200,Pago
519a187f-c7b7-4386-9580-75b5b131b6f9,ae9ab13e-c6cb-419b-88b0-c0b5fe5b246c,2023-10-01,1200,Pago
6c3c9da8-4e7b-4e2b-9ecb-b3667f9e769d,ae9ab13e-c6cb-419b-88b0-c0b5fe5b246c,2023-11-01,1200,Pago
0db96036-cfd3-47e0-91a0-5c929e52f482,ae9ab13e-c6cb-419b-88b0-c0b5fe5b246c,2023-12-01,1200,Atrasado
ed46c1d0-6732-47b5-8e83-a218b7574025,ae9ab13e-c6cb-419b-88b0-c0b5fe5b246c,2024-01-01,1200,Atrasado
f77ff07d-367f-4d44-9018-ff4633326b51,4773ea57-5c39-4b87-ad14-3f3b5ef0d2d0,2023-08-01,1200,Pago
27687319-dda8-469c-bbc6-907b1a2e5913,4773ea57-5c39-4b87-ad14-3f3b5ef0d2d0,2023-09-01,1200,Pago
d246eeb2-011b-4343-ae8f-9c7779836ee1,4773ea57-5c39-4b87-ad14-3f3b5ef0d2d0,2023-10-01,1200,Pago
b989bdf0-47b5-45d6-b188-438bc7a1c9c2,4773ea57-5c39-4b87-ad14-3f3b5ef0d2d0,2023-11-01,1200,Pago
9e07e0c8-f356-4d1c-822a-7a7015f93e7c,4773ea57-5c39-4b87-ad14-3f3b5ef0d2d0,2023-12-01,1200,Pago
f0589cbd-99cc-42ed-9064-badc2efac73c,4773ea57-5c39-4b87-ad14-3f3b5ef0d2d0,2024-01-01,1200,Pago
8a90739c-a76f-4b7c-b0ca-479f9be2c8f6,c62e9923-fce1-486a-9ae6-01ca8bdc5381,2023-08-01,1200,Pago
e252d566-7d85-47b2-a355-1568203fbe95,c62e9923-fce1-486a-9ae6-01ca8bdc5381,2023-09-01,1200,Pago
d2630f8f-55fe-40a5-9195-c7fa16a574b5,c62e9923-fce1-486a-9ae6-01ca8bdc5381,2023-10-01,1200,Pago
ec88ac96-a468-42f0-88fa-1e9913179c3c,c62e9923-fce1-486a-9ae6-01ca8bdc5381,2023-11-01,1200,Pago
892c946c-0255-4df2-ad69-04994bfdd188,c62e9923-fce1-486a-9ae6-01ca8bdc5381,2023-12-01,1200,Atrasado
9706e395-b9fd-4509-8ffa-df3e28a59e1c,c62e9923-fce1-486a-9ae6-01ca8bdc5381,2024-01-01,1200,Atrasado
84025ec1-91b6-45ed-9673-79eb1c29deb3,05854723-246c-4a61-b8ec-0787e30b777d,2023-08-01,1200,Atrasado
074c61e4-7db0-475a-9e09-8e00238aa58d,05854723-246c-4a61-b8ec-0787e30b777d,2023-09-01,1200,Pago
4832eb4a-059b-4e6d-baa4-db2eaf50c723,05854723-246c-4a61-b8ec-0787e30b777d,2023-10-01,1200,Pago
6fb47944-8a4f-4d01-890c-6ddd68541d90,05854723-246c-4a61-b8ec-0787e30b777d,2023-11-01,1200,Pago
da767e82-d3a9-4887-91ed-8ea42a268880,05854723-246c-4a61-b8ec-0787e30b777d,2023-12-01,1200,Pago
a41e4f3d-de52-4911-a4bd-ff5c3b04f4fb,05854723-246c-4a61-b8ec-0787e30b777d,2024-01-01,1200,Pago
78c6869b-2597-4b5d-a693-51b980f99768,f120cf22-4481-4b0a-bf54-3bd127b06b96,2023-08-01,1200,Pago
85ea7fb8-4c6a-4b7f-b7bd-3adcb8768939,f120cf22-4481-4b0a-bf54-3bd127b06b96,2023-09-01,1200,Pago
e039324a-0fac-4b65-9dfe-d464b6c338f8,f120cf22-4481-4b0a-bf54-3bd127b06b96,2023-10-01,1200,Pago
b82c5912-c324-4913-a2d9-076b837eaef0,f120cf22-4481-4b0a-bf54-3bd127b06b96,2023-11-01,1200,Pago
2920c147-6780-47d6-8432-945d44e35b8d,f120cf22-4481-4b0a-bf54-3bd127b06b96,2023-12-01,1200,Pago
878652c6-d95a-40a8-b52e-36a7496cfda0,f120cf22-4481-4b0a-bf54-3bd127b06b96,2024-01-01,1200,Pago
b6895ed7-9cb7-4ff7-b35f-28855842188d,a80d43cb-83b6-404b-97ce-92d05b89ec88,2023-08-01,1200,Pago
be143f25-98f7-471e-a55a-37288252dac0,a80d43cb-83b6-404b-97ce-92d05b89ec88,2023-09-01,1200,Pago
9fb23e5b-e863-4c72-ac95-9783d84bcd48,a80d43cb-83b6-404b-97ce-92d05b89ec88,2023-10-01,1200,Pago
5fdea3a4-baa9-4653-9dd7-f9489ff0bf7a,a80d43cb-83b6-404b-97ce-92d05b89ec88,2023-11-01,1200,Pago
3dc31a1d-e735-4331-afa2-a7d2dc9d2e7e,a80d43cb-83b6-404b-97ce-92d05b89ec88,2023-12-01,1200,Pago
814a0b65-11e1-4c6c-a2cf-31a61104abf9,a80d43cb-83b6-404b-97ce-92d05b89ec88,2024-01-01,1200,Pago
15483a46-081f-4a3a-9d48-2e523c2aaa15,9b1d0ab1-eda4-4a12-9261-c387f25ad9a4,2023-08-01,1200,Pago
b9256d82-bc2d-4ee8-9a94-1f8ccf1a2d7f,9b1d0ab1-eda4-4a12-9261-c387f25ad9a4,2023-09-01,1200,Atrasado
